Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
313,ovl_En_Ms,False,1776,1792,0.991,-16,1374
314,ovl_En_Hs,False,2976,3072,0.969,-96,2513
315,ovl_Bg_Ingate,False,912,1056,0.864,-144,779
316,ovl_En_Kanban,False,12624,13232,0.954,-608,8432
317,ovl_En_Heishi3,False,2512,2704,0.929,-192,2059
318,ovl_En_Syateki_Niw,False,8336,8624,0.967,-288,7292
319,ovl_En_Attack_Niw,False,4704,4688,1.003,16,3859
320,ovl_Bg_Spot01_Idosoko,False,528,704,0.75,-176,443
321,ovl_En_Sa,False,8816,8848,0.996,-32,6679
322,ovl_En_Wonder_Talk,False,1680,3552,0.473,-1872,1532
323,ovl_Bg_Gjyo_Bridge,False,1280,1392,0.92,-112,1103
324,ovl_En_Ds,False,3104,3072,1.01,32,2450
325,ovl_En_Mk,False,3728,3696,1.009,32,3000
326,ovl_En_Bom_Bowl_Man,False,5440,6160,0.883,-720,4855
327,ovl_En_Bom_Bowl_Pit,False,2416,2544,0.95,-128,2075
328,ovl_En_Owl,False,15264,16048,0.951,-784,13623
329,ovl_En_Ishi,False,37200,37408,0.994,-208,5298
330,ovl_Obj_Hana,False,784,768,1.021,16,586
331,ovl_Obj_Lightswitch,False,5168,5840,0.885,-672,3545
332,ovl_Obj_Mure2,False,2592,2704,0.959,-112,2199
333,ovl_En_Go,False,17984,18368,0.979,-384,15096
334,ovl_En_Fu,False,3392,3456,0.981,-64,2773
335,ovl_En_Changer,False,2528,3872,0.653,-1344,2273
336,ovl_Bg_Jya_Megami,False,4576,4880,0.938,-304,3831
337,ovl_Bg_Jya_Lift,False,1360,1424,0.955,-64,1136
338,ovl_Bg_Jya_Bigmirror,False,2112,2752,0.767,-640,1736
339,ovl_Bg_Jya_Bombchuiwa,False,2864,3328,0.861,-464,2417
340,ovl_Bg_Jya_Amishutter,False,912,1056,0.864,-144,782
341,ovl_Bg_Jya_Bombiwa,False,1472,1872,0.786,-400,1266
