Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
429,ovl_En_Vali,False,9888,10240,0.966,-352,8436
430,ovl_En_Vase,False,256,240,1.067,16,172
431,ovl_En_Vb_Ball,False,4512,4704,0.959,-192,3579
432,ovl_En_Viewer,False,11952,12864,0.929,-912,10665
433,ovl_En_Vm,False,6320,6544,0.966,-224,5317
434,ovl_En_Wall_Tubo,False,1264,1840,0.687,-576,1100
435,ovl_En_Wallmas,False,6672,6912,0.965,-240,5761
436,ovl_En_Weather_Tag,False,3824,4720,0.81,-896,3333
437,ovl_En_Weiyer,False,6656,6688,0.995,-32,5839
438,ovl_En_Wf,False,17168,17328,0.991,-160,13527
439,ovl_En_Wonder_Item,False,3152,4016,0.785,-864,2787
440,ovl_En_Wonder_Talk,False,1680,3552,0.473,-1872,1532
441,ovl_En_Wonder_Talk2,False,1696,4256,0.398,-2560,1546
442,ovl_En_Wood02,False,4560,4704,0.969,-144,3779
443,ovl_En_Xc,False,26464,27568,0.96,-1104,22609
444,ovl_En_Yabusame_Mark,False,1744,3072,0.568,-1328,1571
445,ovl_En_Yukabyun,False,1552,1680,0.924,-128,1333
446,ovl_En_Zf,False,27376,27360,1.001,16,23354
447,ovl_En_Zl1,False,15872,15952,0.995,-80,8748
448,ovl_En_Zl2,False,18224,18976,0.96,-752,15496
449,ovl_En_Zl3,False,32336,33792,0.957,-1456,27705
450,ovl_En_Zl4,False,18992,19056,0.997,-64,13121
451,ovl_En_Zo,False,9648,10144,0.951,-496,7466
452,ovl_En_fHG,False,10544,11616,0.908,-1072,9654
453,ovl_End_Title,False,16688,17024,0.98,-336,12958
454,ovl_Fishing,False,80336,83664,0.96,-3328,71469
455,ovl_Item_B_Heart,False,1008,1184,0.851,-176,861
456,ovl_Item_Etcetera,False,2256,2544,0.887,-288,1969
457,ovl_Item_Inbox,False,352,336,1.048,16,226
458,ovl_Item_Ocarina,False,2000,2032,0.984,-32,1725
459,ovl_Item_Shield,False,2576,2736,0.942,-160,2139
460,ovl_Magic_Dark,False,6224,6560,0.949,-336,5289
461,ovl_Magic_Fire,False,8912,9104,0.979,-192,7841
462,ovl_Magic_Wind,False,7424,8016,0.926,-592,6724
463,ovl_Mir_Ray,False,6336,6704,0.945,-368,5285
464,ovl_Obj_Bean,False,10128,10720,0.945,-592,8893
465,ovl_Obj_Blockstop,False,416,400,1.04,16,292
466,ovl_Obj_Bombiwa,False,1392,1392,1.0,0,948
467,ovl_Obj_Comb,False,2144,2240,0.957,-96,1657
468,ovl_Obj_Dekujr,False,1600,1760,0.909,-160,1200
469,ovl_Obj_Elevator,False,960,1168,0.822,-208,842
470,ovl_Obj_Hamishi,False,2128,2256,0.943,-128,1263
471,ovl_Obj_Hana,False,784,768,1.021,16,586
472,ovl_Obj_Hsblock,False,1488,1792,0.83,-304,1283
473,ovl_Obj_Ice_Poly,False,2480,2624,0.945,-144,847
474,ovl_Obj_Kibako,False,3328,3376,0.986,-48,2607
475,ovl_Obj_Kibako2,False,1728,1792,0.964,-64,921
476,ovl_Obj_Lift,False,2592,2768,0.936,-176,2253
477,ovl_Obj_Lightswitch,False,5168,5840,0.885,-672,3545
478,ovl_Obj_Makekinsuta,False,336,672,0.5,-336,294
479,ovl_Obj_Makeoshihiki,False,1168,1424,0.82,-256,795
480,ovl_Obj_Mure,False,4112,5280,0.779,-1168,3620
481,ovl_Obj_Mure2,False,2592,2704,0.959,-112,2199
482,ovl_Obj_Mure3,False,2000,1968,1.016,32,1086
483,ovl_Obj_Oshihiki,False,6832,7760,0.88,-928,6097
484,ovl_Obj_Roomtimer,False,592,576,1.028,16,423
485,ovl_Obj_Switch,False,7616,8352,0.912,-736,6532
486,ovl_Obj_Syokudai,False,3120,3296,0.947,-176,2708
487,ovl_Obj_Timeblock,False,3136,3520,0.891,-384,2636
488,ovl_Obj_Tsubo,False,4080,4240,0.962,-160,3405
489,ovl_Obj_Warp2block,False,2864,3248,0.882,-384,2281
490,ovl_Object_Kankyo,False,12832,13776,0.931,-944,11392
491,ovl_Oceff_Spot,False,3888,4208,0.924,-320,3418
492,ovl_Oceff_Storm,False,7072,7344,0.963,-272,6468
493,ovl_Oceff_Wipe,False,3408,3616,0.942,-208,2783
494,ovl_Oceff_Wipe2,False,6000,6208,0.966,-208,5472
495,ovl_Oceff_Wipe3,False,5968,6176,0.966,-208,5565
496,ovl_Oceff_Wipe4,False,4064,4272,0.951,-208,3347
497,ovl_Shot_Sun,False,1728,1856,0.931,-128,1469
498,gameplay_keep,False,376032,354224,1.062,21808,244764
500,gameplay_dangeon_keep,False,97008,97008,1.0,0,7972
502,object_link_boy,False,227328,227328,1.0,0,2023
507,object_poh,False,20704,20704,1.0,0,3
517,object_kingdodongo,False,194784,199904,0.974,-5120,76638
519,object_zf,False,91040,91040,1.0,0,2
520,object_goma,False,123392,128512,0.96,-5120,11175
529,object_st,False,23472,23472,1.0,0,11
547,object_ydan_objects,False,36992,36992,1.0,0,3
569,object_menkuri_objects,False,35600,35600,1.0,0,188
582,object_fhg,False,69088,74208,0.931,-5120,38776
586,object_toki_objects,False,33872,33872,1.0,0,4
597,object_haka_objects,False,120496,120496,1.0,0,509
613,object_trap,False,9184,9184,1.0,0,4
618,object_xc,False,117536,114944,1.023,2592,105964
620,object_bv,False,122288,127408,0.96,-5120,98585
627,object_god_lgt,False,17232,17232,1.0,0,2
635,object_heavy_object,False,6880,6880,1.0,0,755
637,object_fd,False,66160,71280,0.928,-5120,5399
638,object_du,False,75312,73776,1.021,1536,53416
650,object_gi_key,False,2592,2592,1.0,0,2
651,object_mir_ray,False,7424,7424,1.0,0,612
653,object_gi_jewel,False,13952,13952,1.0,0,10
660,object_mo,False,31856,36976,0.862,-5120,21041
661,object_sb,False,11424,11424,1.0,0,4
662,object_gi_melody,False,3360,3360,1.0,0,2
663,object_gi_heart,False,496,496,1.0,0,2
664,object_gi_compass,False,3344,3344,1.0,0,4
665,object_gi_bosskey,False,4112,4112,1.0,0,4
666,object_gi_medal,False,21360,21360,1.0,0,14
667,object_gi_nuts,False,4544,4544,1.0,0,2
669,object_gi_hearts,False,6064,6064,1.0,0,10
670,object_gi_arrowcase,False,3248,3248,1.0,0,6
671,object_gi_bombpouch,False,3680,3680,1.0,0,4
678,object_gi_bottle,False,2288,2288,1.0,0,4
679,object_gi_stick,False,1728,1728,1.0,0,2
680,object_gi_map,False,4448,4448,1.0,0,4
683,object_gi_shield_1,False,3408,3408,1.0,0,4
685,object_gi_magicpot,False,4560,4560,1.0,0,4
686,object_gi_bomb_1,False,3248,3248,1.0,0,4
691,object_tw,False,236464,241584,0.979,-5120,43148
695,object_gi_gerudo,False,4928,4928,1.0,0,1013
696,object_gi_arrow,False,6928,6928,1.0,0,12
697,object_gi_bomb_2,False,1696,1696,1.0,0,2
698,object_gi_egg,False,4896,4896,1.0,0,4
699,object_gi_scale,False,3568,3568,1.0,0,6
700,object_gi_shield_2,False,4208,4208,1.0,0,4
701,object_gi_hookshot,False,5472,5472,1.0,0,8
702,object_gi_ocarina,False,2992,2992,1.0,0,2
703,object_gi_milk,False,5232,5232,1.0,0,6
705,object_ganon,False,65792,70912,0.928,-5120,6996
706,object_sst,False,104368,109488,0.953,-5120,17536
707,object_ny,False,8560,8560,1.0,0,4
709,object_gi_pachinko,False,3168,3168,1.0,0,4
710,object_gi_boomerang,False,3488,3488,1.0,0,4
711,object_gi_bow,False,3376,3376,1.0,0,6
712,object_gi_glasses,False,4480,4480,1.0,0,4
713,object_gi_liquid,False,6352,6352,1.0,0,8
715,object_demo_6k,False,15264,15264,1.0,0,2
716,object_gi_shield_3,False,4800,4800,1.0,0,578
719,object_jya_obj,False,115008,115008,1.0,0,1138
721,object_gi_bean,False,2240,2240,1.0,0,4
722,object_gi_fish,False,2384,2384,1.0,0,6
723,object_gi_saw,False,2944,2944,1.0,0,4
724,object_gi_hammer,False,3264,3264,1.0,0,4
725,object_gi_grass,False,3088,3088,1.0,0,4
726,object_gi_longsword,False,2240,2240,1.0,0,4
731,object_zo,False,49216,49216,1.0,0,4
742,object_gi_niwatori,False,6640,6640,1.0,0,2
744,object_gi_bottle_letter,False,3200,3200,1.0,0,6
747,object_gi_ocarina_0,False,3088,3088,1.0,0,2
753,object_fz,False,13520,13520,1.0,0,13
757,object_gi_boots_2,False,7104,7104,1.0,0,4
758,object_gi_seed,False,2752,2752,1.0,0,2
767,object_nwc,False,3488,3488,1.0,0,2
774,object_kusa,False,896,896,1.0,0,4
776,object_gi_gloves,False,6496,6496,1.0,0,4
777,object_gi_coin,False,2128,2128,1.0,0,4
778,object_kanban,False,6064,6064,1.0,0,54
783,object_gi_ki_tan_mask,False,3568,3568,1.0,0,2
784,object_gi_redead_mask,False,2704,2704,1.0,0,2
785,object_gi_skj_mask,False,3296,3296,1.0,0,2
786,object_gi_rabit_mask,False,3840,3840,1.0,0,2
787,object_gi_truth_mask,False,6240,6240,1.0,0,4
789,object_siofuki,False,3504,3504,1.0,0,2
790,object_stream,False,2688,2688,1.0,0,2
794,object_gi_eye_lotion,False,2416,2416,1.0,0,4
795,object_gi_powder,False,2944,2944,1.0,0,4
796,object_gi_mushroom,False,3280,3280,1.0,0,4
797,object_gi_ticketstone,False,4768,4768,1.0,0,2
798,object_gi_brokensword,False,2448,2448,1.0,0,4
801,object_gi_prescription,False,3104,3104,1.0,0,2
802,object_gi_bracelet,False,3056,3056,1.0,0,2
804,object_gi_frog,False,4368,4368,1.0,0,2
805,object_mag,False,128064,153920,0.832,-25856,63707
808,object_efc_erupc,False,10480,10480,1.0,0,2
814,object_ganon2,False,215024,220144,0.977,-5120,70100
818,object_gi_hoverboots,False,7792,7792,1.0,0,4
819,object_gi_m_arrow,False,3712,3712,1.0,0,6
822,object_fish,False,87536,87536,1.0,0,7
823,object_gi_sutaru,False,1616,1616,1.0,0,11
824,object_gi_goddess,False,3152,3152,1.0,0,6
846,object_gi_fire,False,4064,4064,1.0,0,2
847,object_gi_insect,False,3056,3056,1.0,0,4
848,object_gi_butterfly,False,3024,3024,1.0,0,4
849,object_gi_ghost,False,3504,3504,1.0,0,6
850,object_gi_soul,False,4016,4016,1.0,0,6
852,object_po_field,False,27200,27200,1.0,0,3
853,object_demo_kekkai,False,60688,60688,1.0,0,4
855,object_gi_dekupouch,False,4176,4176,1.0,0,6
859,object_gi_rupy,False,2048,2048,1.0,0,4
862,object_po_composer,False,28576,28576,1.0,0,3
870,object_ps,False,51456,51456,1.0,0,3
875,object_gi_sword_1,False,3360,3360,1.0,0,6
880,g_pn_01,False,6912,10368,0.667,-3456,3966
881,g_pn_02,False,6912,10368,0.667,-3456,4176
882,g_pn_03,False,6912,10368,0.667,-3456,3461
883,g_pn_04,False,6912,10368,0.667,-3456,3728
884,g_pn_05,False,6912,10368,0.667,-3456,3894
885,g_pn_06,False,6912,10368,0.667,-3456,4533
886,g_pn_07,False,6912,10368,0.667,-3456,4836
887,g_pn_08,False,6912,10368,0.667,-3456,4570
888,g_pn_09,False,6912,10368,0.667,-3456,4728
889,g_pn_10,False,6912,10368,0.667,-3456,3185
890,g_pn_11,False,6912,10368,0.667,-3456,4788
891,g_pn_12,False,6912,10368,0.667,-3456,4617
892,g_pn_13,False,6912,10368,0.667,-3456,4695
893,g_pn_14,False,6912,10368,0.667,-3456,4669
894,g_pn_15,False,6912,10368,0.667,-3456,4691
895,g_pn_16,False,6912,10368,0.667,-3456,4481
896,g_pn_17,False,6912,10368,0.667,-3456,2659
897,g_pn_18,False,6912,10368,0.667,-3456,3407
898,g_pn_19,False,6912,10368,0.667,-3456,3562
899,g_pn_20,False,6912,10368,0.667,-3456,3748
900,g_pn_21,False,6912,10368,0.667,-3456,3323
901,g_pn_22,False,6912,10368,0.667,-3456,4413
902,g_pn_23,False,6912,10368,0.667,-3456,2278
903,g_pn_24,False,6912,10368,0.667,-3456,3543
904,g_pn_25,False,6912,10368,0.667,-3456,4530
905,g_pn_26,False,6912,10368,0.667,-3456,4599
906,g_pn_27,False,6912,10368,0.667,-3456,4183
907,g_pn_28,False,6912,10368,0.667,-3456,4481
908,g_pn_29,False,6912,10368,0.667,-3456,2985
909,g_pn_30,False,6912,10368,0.667,-3456,3323
910,g_pn_31,False,6912,10368,0.667,-3456,3616
911,g_pn_32,False,6912,10368,0.667,-3456,3298
912,g_pn_33,False,6912,10368,0.667,-3456,4061
913,g_pn_34,False,6912,10368,0.667,-3456,4171
914,g_pn_35,False,6912,10368,0.667,-3456,3975
915,g_pn_36,False,6912,10368,0.667,-3456,3979
916,g_pn_37,False,6912,10368,0.667,-3456,4508
917,g_pn_38,False,6912,10368,0.667,-3456,3807
918,g_pn_39,False,6912,10368,0.667,-3456,4665
919,g_pn_40,False,6912,10368,0.667,-3456,4593
920,g_pn_41,False,6912,10368,0.667,-3456,3076
921,g_pn_42,False,6912,10368,0.667,-3456,4001
922,g_pn_43,False,6912,10368,0.667,-3456,4178
923,g_pn_44,False,6912,10368,0.667,-3456,4797
924,g_pn_45,False,6912,10368,0.667,-3456,4197
925,g_pn_46,False,6912,10368,0.667,-3456,3505
926,g_pn_47,False,6912,10368,0.667,-3456,4685
927,g_pn_48,False,6912,10368,0.667,-3456,2203
928,g_pn_49,False,6912,10368,0.667,-3456,4229
929,g_pn_50,False,6912,10368,0.667,-3456,4744
930,g_pn_51,False,6912,10368,0.667,-3456,4496
931,g_pn_52,False,6912,10368,0.667,-3456,4667
932,g_pn_53,False,6912,10368,0.667,-3456,4285
933,g_pn_54,False,6912,10368,0.667,-3456,4748
934,g_pn_55,False,6912,10368,0.667,-3456,4650
935,g_pn_56,False,6912,10368,0.667,-3456,4423
936,g_pn_57,False,6912,10368,0.667,-3456,242
938,nintendo_rogo_static,False,11856,11712,1.012,144,3127
939,title_static,False,234944,291904,0.805,-56960,214376
1013,spot00_scene,False,172576,172576,1.0,0,78
1015,spot01_scene,False,115024,115024,1.0,0,45
1016,spot01_room_0,False,40736,40672,1.002,64,22470
1017,spot02_scene,False,48256,48256,1.0,0,12523
1018,spot02_room_0,False,9824,9952,0.987,-128,5877
1019,spot02_room_1,False,122464,122768,0.998,-304,102992
1020,spot03_scene,False,46432,46432,1.0,0,16
1023,spot04_scene,False,70208,70208,1.0,0,195
1024,spot04_room_0,False,111488,111760,0.998,-272,87780
1025,spot04_room_1,False,34144,34176,0.999,-32,24019
1026,spot04_room_2,False,20496,20592,0.995,-96,15015
1027,spot05_scene,False,85344,85344,1.0,0,16
1029,spot06_scene,False,111664,111664,1.0,0,16
1030,spot06_room_0,False,42528,42528,1.0,0,4
1031,spot07_scene,False,38944,38944,1.0,0,24
1034,spot08_scene,False,71328,71328,1.0,0,30
1035,spot08_room_0,False,33104,33120,1.0,-16,18512
1036,spot09_scene,False,69984,69984,1.0,0,25
1037,spot09_room_0,False,34256,34752,0.986,-496,26927
1038,spot10_scene,False,66608,66608,1.0,0,120
1049,spot11_scene,False,103648,103648,1.0,0,16
1051,spot12_scene,False,65152,65152,1.0,0,1187
1054,spot13_scene,False,24112,24112,1.0,0,8
1057,spot15_scene,False,99584,99584,1.0,0,8
1059,spot16_scene,False,125584,125584,1.0,0,42
1060,spot16_room_0,False,44176,44304,0.997,-128,32001
1061,spot17_scene,False,65248,65248,1.0,0,808
1063,spot17_room_1,False,74576,74592,1.0,-16,48542
1064,spot18_scene,False,42064,42064,1.0,0,64
1069,ydan_scene,False,55824,55840,1.0,-16,48306
1070,ydan_room_0,False,86768,86864,0.999,-96,66501
1071,ydan_room_1,False,16720,16896,0.99,-176,12910
1072,ydan_room_2,False,24112,24368,0.989,-256,20833
1073,ydan_room_3,False,82336,82352,1.0,-16,60604
1074,ydan_room_4,False,19408,19504,0.995,-96,14334
1075,ydan_room_5,False,33568,33680,0.997,-112,26567
1076,ydan_room_6,False,20160,20224,0.997,-64,16546
1077,ydan_room_7,False,35088,35488,0.989,-400,31251
1078,ydan_room_8,False,3328,3472,0.959,-144,2461
1079,ydan_room_9,False,39072,39072,1.0,0,155
1080,ydan_room_10,False,19840,19968,0.994,-128,16438
1081,ydan_room_11,False,29040,29040,1.0,0,4
1082,ddan_scene,False,86336,86336,1.0,0,65014
1083,ddan_room_0,False,112800,112800,1.0,0,284
1084,ddan_room_1,False,39680,39792,0.997,-112,30545
1085,ddan_room_2,False,32160,32448,0.991,-288,25279
1086,ddan_room_3,False,56768,56944,0.997,-176,42042
1087,ddan_room_4,False,38992,39264,0.993,-272,28567
1088,ddan_room_5,False,24288,24256,1.001,32,17369
1089,ddan_room_6,False,9216,9392,0.981,-176,7684
1090,ddan_room_7,False,30416,30464,0.998,-48,22208
1091,ddan_room_8,False,37888,38304,0.989,-416,31333
1092,ddan_room_9,False,46416,46384,1.001,32,32356
1093,ddan_room_10,False,32336,32528,0.994,-192,26356
1094,ddan_room_11,False,8320,8240,1.01,80,6374
1095,ddan_room_12,False,34608,34688,0.998,-80,25880
1096,ddan_room_13,False,9344,9424,0.992,-80,7446
1097,ddan_room_14,False,9360,9424,0.993,-64,7376
1098,ddan_room_15,False,10320,10544,0.979,-224,8715
1099,ddan_room_16,False,21840,21856,0.999,-16,16947
1100,bdan_scene,False,88000,88032,1.0,-32,57756
1101,bdan_room_0,False,16496,16704,0.988,-208,12100
1102,bdan_room_1,False,24208,24512,0.988,-304,17611
1103,bdan_room_2,False,37328,37440,0.997,-112,26381
1104,bdan_room_3,False,29024,29280,0.991,-256,22996
1105,bdan_room_4,False,16464,16640,0.989,-176,12434
1106,bdan_room_5,False,24608,24720,0.995,-112,18514
1107,bdan_room_6,False,16960,16960,1.0,0,146
1108,bdan_room_7,False,13600,13520,1.006,80,8543
1109,bdan_room_8,False,14464,14400,1.004,64,8916
1110,bdan_room_9,False,15472,15408,1.004,64,9995
1111,bdan_room_10,False,14384,14368,1.001,16,7901
1112,bdan_room_11,False,14336,14832,0.967,-496,10701
1113,bdan_room_12,False,15568,15584,0.999,-16,9013
1114,bdan_room_13,False,11088,11136,0.996,-48,8632
1115,bdan_room_14,False,25056,25040,1.001,16,16257
1116,bdan_room_15,False,9952,9952,1.0,0,30
1117,Bmori1_scene,False,90000,90000,1.0,0,130
1118,Bmori1_room_0,False,56256,56208,1.001,48,42219
1119,Bmori1_room_1,False,23392,23408,0.999,-16,15203
1120,Bmori1_room_2,False,64048,63872,1.003,176,46605
1121,Bmori1_room_3,False,14864,14816,1.003,48,9669
1122,Bmori1_room_4,False,12976,12992,0.999,-16,8308
1123,Bmori1_room_5,False,13792,13776,1.001,16,8465
1124,Bmori1_room_6,False,38080,37936,1.004,144,27314
1125,Bmori1_room_7,False,77824,77792,1.0,32,52672
1126,Bmori1_room_8,False,97136,96944,1.002,192,66568
1127,Bmori1_room_9,False,41360,41312,1.001,48,26319
1128,Bmori1_room_10,False,21472,21472,1.0,0,76
1129,Bmori1_room_11,False,43984,44000,1.0,-16,24796
1130,Bmori1_room_12,False,33760,33760,1.0,0,113
1131,Bmori1_room_13,False,35504,35504,1.0,0,153
1132,Bmori1_room_14,False,23472,23408,1.003,64,15253
1133,Bmori1_room_15,False,9872,9952,0.992,-80,7786
1134,Bmori1_room_16,False,20384,20384,1.0,0,19
1135,Bmori1_room_17,False,37200,37104,1.003,96,25354
1136,Bmori1_room_18,False,4928,4912,1.003,16,3324
1137,Bmori1_room_19,False,1296,1280,1.012,16,655
1138,Bmori1_room_20,False,4864,4864,1.0,0,22
1139,Bmori1_room_21,False,6016,6000,1.003,16,3951
1140,Bmori1_room_22,False,7648,7648,1.0,0,20
1141,HIDAN_scene,False,108912,108496,1.004,416,76606
1142,HIDAN_room_0,False,29376,29424,0.998,-48,19436
1143,HIDAN_room_1,False,51680,51504,1.003,176,37420
1144,HIDAN_room_2,False,65488,65584,0.999,-96,47364
1145,HIDAN_room_3,False,9440,9424,1.002,16,5839
1146,HIDAN_room_4,False,30864,30960,0.997,-96,20623
1147,HIDAN_room_5,False,41520,41696,0.996,-176,27844
1148,HIDAN_room_6,False,28576,28560,1.001,16,19459
1149,HIDAN_room_7,False,14816,14928,0.992,-112,11168
1150,HIDAN_room_8,False,39616,39648,0.999,-32,28656
1151,HIDAN_room_9,False,34672,34672,1.0,0,94
1152,HIDAN_room_10,False,99488,99360,1.001,128,64395
1153,HIDAN_room_11,False,14272,14304,0.998,-32,9600
1154,HIDAN_room_12,False,11136,11120,1.001,16,6997
1155,HIDAN_room_13,False,52192,52112,1.002,80,32690
1156,HIDAN_room_14,False,8800,8704,1.011,96,5948
1157,HIDAN_room_15,False,4560,4496,1.014,64,2863
1158,HIDAN_room_16,False,47472,47584,0.998,-112,35089
1159,HIDAN_room_17,False,37184,37232,0.999,-48,26454
1160,HIDAN_room_18,False,15232,15360,0.992,-128,10210
1161,HIDAN_room_19,False,16864,16944,0.995,-80,10584
1162,HIDAN_room_20,False,27920,27920,1.0,0,100
1163,HIDAN_room_21,False,33984,33920,1.002,64,22638
1164,HIDAN_room_22,False,27392,27376,1.001,16,20603
1165,HIDAN_room_23,False,27936,27936,1.0,0,66
1166,HIDAN_room_24,False,21824,21824,1.0,0,156
1167,HIDAN_room_25,False,27360,27360,1.0,0,81
1168,HIDAN_room_26,False,26784,26784,1.0,0,91
1169,MIZUsin_scene,False,89328,89136,1.002,192,58444
1170,MIZUsin_room_0,False,89216,89136,1.001,80,63846
1171,MIZUsin_room_1,False,41312,41424,0.997,-112,29572
1172,MIZUsin_room_2,False,23440,23696,0.989,-256,17217
1173,MIZUsin_room_3,False,26384,26560,0.993,-176,20163
1174,MIZUsin_room_4,False,24544,24608,0.997,-64,16343
1175,MIZUsin_room_5,False,42480,42560,0.998,-80,32624
1176,MIZUsin_room_6,False,45760,45824,0.999,-64,32147
1177,MIZUsin_room_7,False,21840,21856,0.999,-16,15950
1178,MIZUsin_room_8,False,56528,56704,0.997,-176,45392
1179,MIZUsin_room_9,False,32736,32944,0.994,-208,26121
1180,MIZUsin_room_10,False,24496,24688,0.992,-192,17592
1181,MIZUsin_room_11,False,18864,18976,0.994,-112,13929
1182,MIZUsin_room_12,False,28048,28208,0.994,-160,20038
1184,MIZUsin_room_14,False,28256,28288,0.999,-32,20465
1185,MIZUsin_room_15,False,29744,29808,0.998,-64,20627
1186,MIZUsin_room_16,False,15056,15152,0.994,-96,12062
1187,MIZUsin_room_17,False,35360,35504,0.996,-144,24985
1188,MIZUsin_room_18,False,16576,16640,0.996,-64,11458
1189,MIZUsin_room_19,False,14640,14640,1.0,0,65
1190,MIZUsin_room_20,False,26432,26688,0.99,-256,20767
1191,MIZUsin_room_21,False,29856,29856,1.0,0,270
1192,MIZUsin_room_22,False,37104,37104,1.0,0,8
1193,jyasinzou_scene,False,105280,105248,1.0,32,93581
1194,jyasinzou_room_0,False,69440,69616,0.997,-176,51331
1195,jyasinzou_room_1,False,37632,37712,0.998,-80,27967
1196,jyasinzou_room_2,False,23568,23472,1.004,96,15440
1197,jyasinzou_room_3,False,15184,15312,0.992,-128,11625
1198,jyasinzou_room_4,False,29296,29312,0.999,-16,21373
1199,jyasinzou_room_5,False,98112,98320,0.998,-208,76298
1200,jyasinzou_room_6,False,18432,18416,1.001,16,12136
1201,jyasinzou_room_7,False,21776,21776,1.0,0,1070
1202,jyasinzou_room_8,False,32880,32944,0.998,-64,22344
1203,jyasinzou_room_9,False,24048,24016,1.001,32,14881
1204,jyasinzou_room_10,False,33184,33184,1.0,0,4257
1205,jyasinzou_room_11,False,4112,4112,1.0,0,810
1206,jyasinzou_room_12,False,8288,8416,0.985,-128,6512
1207,jyasinzou_room_13,False,22608,22704,0.996,-96,17607
1208,jyasinzou_room_14,False,19600,19616,0.999,-16,13685
1209,jyasinzou_room_15,False,33904,33952,0.999,-48,23182
1210,jyasinzou_room_16,False,24976,25024,0.998,-48,17030
1211,jyasinzou_room_17,False,38416,38480,0.998,-64,24746
1212,jyasinzou_room_18,False,23728,23776,0.998,-48,16393
1213,jyasinzou_room_19,False,24032,24016,1.001,16,14541
1214,jyasinzou_room_20,False,33216,33216,1.0,0,4255
1215,jyasinzou_room_21,False,18000,18016,0.999,-16,11690
1216,jyasinzou_room_22,False,12496,12400,1.008,96,9532
1217,jyasinzou_room_23,False,37264,37392,0.997,-128,25393
1218,jyasinzou_room_24,False,25776,25808,0.999,-32,16411
1219,jyasinzou_room_25,False,88944,88992,0.999,-48,65560
1220,jyasinzou_room_26,False,52000,51968,1.001,32,32705
1221,jyasinzou_room_27,False,22208,22288,0.996,-80,14397
1222,jyasinzou_room_28,False,35360,35376,1.0,-16,23908
1223,HAKAdan_scene,False,99264,99264,1.0,0,140
1224,HAKAdan_room_0,False,45248,45392,0.997,-144,29422
1225,HAKAdan_room_1,False,6848,6896,0.993,-48,4602
1226,HAKAdan_room_2,False,43280,43488,0.995,-208,32258
1227,HAKAdan_room_3,False,10560,10624,0.994,-64,7533
1228,HAKAdan_room_4,False,7232,7264,0.996,-32,5003
1229,HAKAdan_room_5,False,23136,23232,0.996,-96,16206
1230,HAKAdan_room_6,False,30064,30192,0.996,-128,19305
1231,HAKAdan_room_7,False,6832,6880,0.993,-48,4647
1232,HAKAdan_room_8,False,20576,20640,0.997,-64,12000
1233,HAKAdan_room_9,False,52064,52368,0.994,-304,39202
1234,HAKAdan_room_10,False,30624,30704,0.997,-80,22827
1235,HAKAdan_room_11,False,15680,15968,0.982,-288,12966
1236,HAKAdan_room_12,False,22304,22352,0.998,-48,15483
1237,HAKAdan_room_13,False,4016,4128,0.973,-112,3257
1238,HAKAdan_room_14,False,22848,22784,1.003,64,15114
1239,HAKAdan_room_15,False,29296,29376,0.997,-80,17979
1240,HAKAdan_room_16,False,10368,10544,0.983,-176,7704
1241,HAKAdan_room_17,False,11472,11744,0.977,-272,9660
1242,HAKAdan_room_18,False,53888,54032,0.997,-144,35532
1243,HAKAdan_room_19,False,11552,11648,0.992,-96,9211
1244,HAKAdan_room_20,False,7712,7744,0.996,-32,5178
1245,HAKAdan_room_21,False,46256,46512,0.994,-256,35200
1246,HAKAdan_room_22,False,10656,10672,0.999,-16,8193
1247,HAKAdanCH_scene,False,50528,50576,0.999,-48,31941
1248,HAKAdanCH_room_0,False,87536,87840,0.997,-304,67524
1249,HAKAdanCH_room_1,False,45776,45360,1.009,416,33876
1250,HAKAdanCH_room_2,False,12688,12640,1.004,48,7162
1251,HAKAdanCH_room_3,False,7264,7360,0.987,-96,4738
1252,HAKAdanCH_room_4,False,9296,9376,0.991,-80,7111
1253,HAKAdanCH_room_5,False,10592,10640,0.995,-48,8152
1254,HAKAdanCH_room_6,False,11904,11936,0.997,-32,9780
1255,ice_doukutu_scene,False,71184,71360,0.998,-176,65159
1256,ice_doukutu_room_0,False,34400,34432,0.999,-32,28036
1257,ice_doukutu_room_1,False,50496,50480,1.0,16,39359
1258,ice_doukutu_room_2,False,23280,23296,0.999,-16,18593
1259,ice_doukutu_room_3,False,32896,32912,1.0,-16,24809
1260,ice_doukutu_room_4,False,30320,30288,1.001,32,22462
1261,ice_doukutu_room_5,False,34960,34944,1.0,16,25642
1262,ice_doukutu_room_6,False,16992,16816,1.01,176,13442
1263,ice_doukutu_room_7,False,22768,22768,1.0,0,42
1264,ice_doukutu_room_8,False,6480,6432,1.007,48,4006
1265,ice_doukutu_room_9,False,34384,34448,0.998,-64,23509
1266,ice_doukutu_room_10,False,17376,17376,1.0,0,23
1267,ice_doukutu_room_11,False,22784,22608,1.008,176,17973
1268,men_scene,False,70960,70848,1.002,112,49207
1269,men_room_0,False,65424,65424,1.0,0,12610
1270,men_room_1,False,37520,37488,1.001,32,28139
1271,men_room_2,False,20352,20560,0.99,-208,15818
1272,men_room_3,False,31776,31824,0.998,-48,24462
1273,men_room_4,False,41296,41440,0.997,-144,33034
1274,men_room_5,False,20704,20512,1.009,192,17082
