Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
1342,moribossroom_room_0,True,24256,24256,1.0,0,0
1343,moribossroom_room_1,True,55984,55984,1.0,0,0
1345,syatekijyou_room_0,True,30448,30448,1.0,0,0
1347,shop1_room_0,True,169904,169904,1.0,0,0
1349,hairal_niwa_room_0,True,43232,43232,1.0,0,0
1351,ganon_tou_room_0,True,80624,80624,1.0,0,0
1355,market_alley_room_0,True,481024,481024,1.0,0,0
1359,market_ruins_room_0,True,10272,10272,1.0,0,0
1361,entra_n_room_0,True,154480,154480,1.0,0,0
1363,enrui_room_0,True,154464,154464,1.0,0,0
1365,market_alley_n_room_0,True,481008,481008,1.0,0,0
1367,hiral_demo_room_0,True,1600,1600,1.0,0,0
1369,kokiri_home3_room_0,True,222736,222736,1.0,0,0
1371,malon_stable_room_0,True,189008,189008,1.0,0,0
1373,kakariko_room_0,True,176064,176064,1.0,0,0
1375,bdan_boss_room_0,True,12320,12320,1.0,0,0
1378,FIRE_bs_room_0,True,17008,17008,1.0,0,0
1379,FIRE_bs_room_1,True,28640,28640,1.0,0,0
1381,hut_room_0,True,169376,169376,1.0,0,0
1383,daiyousei_izumi_room_0,True,14608,14608,1.0,0,0
1385,hakaana_room_0,True,30928,30928,1.0,0,0
1389,yousei_izumi_yoko_room_0,True,16400,16400,1.0,0,0
1391,golon_room_0,True,156112,156112,1.0,0,0
1393,zoora_room_0,True,156128,156128,1.0,0,0
1395,drag_room_0,True,179808,179808,1.0,0,0
1397,alley_shop_room_0,True,158768,158768,1.0,0,0
1399,night_shop_room_0,True,166240,166240,1.0,0,0
1401,impa_room_0,True,159648,159648,1.0,0,0
1403,labo_room_0,True,182000,182000,1.0,0,0
1405,tent_room_0,True,210592,210592,1.0,0,0
1407,nakaniwa_room_0,True,97984,97984,1.0,0,0
1412,ydan_boss_room_0,True,28656,28656,1.0,0,0
1413,ydan_boss_room_1,True,26608,26608,1.0,0,0
1415,HAKAdan_bs_room_0,True,10720,10720,1.0,0,0
1416,HAKAdan_bs_room_1,True,24400,24400,1.0,0,0
1418,MIZUsin_bs_room_0,True,17520,17520,1.0,0,0
1419,MIZUsin_bs_room_1,True,45808,45808,1.0,0,0
1421,ganon_room_0,True,32464,32464,1.0,0,0
1422,ganon_room_1,True,30576,30576,1.0,0,0
1423,ganon_room_2,True,30800,30800,1.0,0,0
1424,ganon_room_3,True,30512,30512,1.0,0,0
1425,ganon_room_4,True,37072,37072,1.0,0,0
1426,ganon_room_5,True,35600,35600,1.0,0,0
1427,ganon_room_6,True,39840,39840,1.0,0,0
1428,ganon_room_7,True,42912,42912,1.0,0,0
1429,ganon_room_8,True,27616,27616,1.0,0,0
1430,ganon_room_9,True,22816,22816,1.0,0,0
1432,ganon_boss_room_0,True,24192,24192,1.0,0,0
1434,jyasinboss_room_0,True,4048,4048,1.0,0,0
1436,jyasinboss_room_2,True,15808,15808,1.0,0,0
1439,kokiri_home4_room_0,True,231760,231760,1.0,0,0
1441,kokiri_home5_room_0,True,200544,200544,1.0,0,0
1443,ganon_final_room_0,True,52912,52912,1.0,0,0
1445,kakariko3_room_0,True,173440,173440,1.0,0,0
1449,hakasitarelay_room_0,True,29376,29376,1.0,0,0
1450,hakasitarelay_room_1,True,26400,26400,1.0,0,0
1451,hakasitarelay_room_2,True,33968,33968,1.0,0,0
1452,hakasitarelay_room_3,True,36064,36064,1.0,0,0
1453,hakasitarelay_room_4,True,17536,17536,1.0,0,0
1454,hakasitarelay_room_5,True,17488,17488,1.0,0,0
1455,hakasitarelay_room_6,True,31408,31408,1.0,0,0
1457,shrine_room_0,True,338672,338672,1.0,0,0
1459,turibori_room_0,True,26464,26464,1.0,0,0
1461,shrine_n_room_0,True,338704,338704,1.0,0,0
1463,shrine_r_room_0,True,338672,338672,1.0,0,0
1465,hakaana2_room_0,True,26640,26640,1.0,0,0
1467,gerudoway_room_0,True,19776,19776,1.0,0,0
1468,gerudoway_room_1,True,29360,29360,1.0,0,0
1469,gerudoway_room_2,True,15952,15952,1.0,0,0
1470,gerudoway_room_3,True,45840,45840,1.0,0,0
