Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
436,ovl_En_Weather_Tag,False,3824,4720,0.81,-896,3332
437,ovl_En_Weiyer,False,6656,6688,0.995,-32,5841
438,ovl_En_Wf,False,17168,17328,0.991,-160,13658
439,ovl_En_Wonder_Item,False,3152,4016,0.785,-864,2788
440,ovl_En_Wonder_Talk,False,1680,3552,0.473,-1872,1532
441,ovl_En_Wonder_Talk2,False,1696,4256,0.398,-2560,1546
442,ovl_En_Wood02,False,4560,4704,0.969,-144,3775
443,ovl_En_Xc,False,26464,27568,0.96,-1104,22495
444,ovl_En_Yabusame_Mark,False,1744,3072,0.568,-1328,1571
445,ovl_En_Yukabyun,False,1552,1680,0.924,-128,1331
446,ovl_En_Zf,False,27360,27360,1.0,0,23080
447,ovl_En_Zl1,False,15888,15952,0.996,-64,8120
448,ovl_En_Zl2,False,18176,18976,0.958,-800,15393
449,ovl_En_Zl3,False,32336,33792,0.957,-1456,27716
450,ovl_En_Zl4,False,18992,19056,0.997,-64,13128
451,ovl_En_Zo,False,9664,10144,0.953,-480,7504
452,ovl_En_fHG,False,10544,11616,0.908,-1072,9654
453,ovl_End_Title,False,16672,17024,0.979,-352,12441
454,ovl_Fishing,False,80544,83664,0.963,-3120,71661
455,ovl_Item_B_Heart,False,1040,1184,0.878,-144,900
456,ovl_Item_Etcetera,False,2256,2544,0.887,-288,1969
457,ovl_Item_Inbox,False,352,336,1.048,16,226
458,ovl_Item_Ocarina,False,2000,2032,0.984,-32,1725
459,ovl_Item_Shield,False,2576,2736,0.942,-160,2141
460,ovl_Magic_Dark,False,6224,6560,0.949,-336,5294
461,ovl_Magic_Fire,False,8960,9104,0.984,-144,7717
462,ovl_Magic_Wind,False,7424,8016,0.926,-592,6723
463,ovl_Mir_Ray,False,6320,6704,0.943,-384,5424
464,ovl_Obj_Bean,False,10128,10720,0.945,-592,8891
465,ovl_Obj_Blockstop,False,416,400,1.04,16,292
466,ovl_Obj_Bombiwa,False,1392,1392,1.0,0,947
467,ovl_Obj_Comb,False,2144,2240,0.957,-96,1654
468,ovl_Obj_Dekujr,False,1600,1760,0.909,-160,1202
469,ovl_Obj_Elevator,False,960,1168,0.822,-208,842
470,ovl_Obj_Hamishi,False,2128,2256,0.943,-128,1265
471,ovl_Obj_Hana,False,784,768,1.021,16,586
472,ovl_Obj_Hsblock,False,1488,1792,0.83,-304,1278
473,ovl_Obj_Ice_Poly,False,2480,2624,0.945,-144,843
474,ovl_Obj_Kibako,False,3328,3376,0.986,-48,2606
475,ovl_Obj_Kibako2,False,1728,1792,0.964,-64,920
476,ovl_Obj_Lift,False,2592,2768,0.936,-176,2252
477,ovl_Obj_Lightswitch,False,5168,5840,0.885,-672,3575
478,ovl_Obj_Makekinsuta,False,336,672,0.5,-336,294
479,ovl_Obj_Makeoshihiki,False,1168,1424,0.82,-256,795
480,ovl_Obj_Mure,False,4112,5280,0.779,-1168,3622
481,ovl_Obj_Mure2,False,2592,2704,0.959,-112,2201
482,ovl_Obj_Mure3,False,2000,1968,1.016,32,1087
483,ovl_Obj_Oshihiki,False,6832,7760,0.88,-928,6096
484,ovl_Obj_Roomtimer,False,592,576,1.028,16,424
485,ovl_Obj_Switch,False,7648,8352,0.916,-704,6532
486,ovl_Obj_Syokudai,False,3136,3296,0.951,-160,2693
487,ovl_Obj_Timeblock,False,3152,3520,0.895,-368,2662
488,ovl_Obj_Tsubo,False,4080,4240,0.962,-160,3406
489,ovl_Obj_Warp2block,False,2864,3248,0.882,-384,2293
490,ovl_Object_Kankyo,False,12928,13776,0.938,-848,11276
491,ovl_Oceff_Spot,False,3888,4208,0.924,-320,3413
492,ovl_Oceff_Storm,False,7088,7344,0.965,-256,6421
493,ovl_Oceff_Wipe,False,3456,3616,0.956,-160,2781
494,ovl_Oceff_Wipe2,False,6000,6208,0.966,-208,5474
495,ovl_Oceff_Wipe3,False,5968,6176,0.966,-208,5577
496,ovl_Oceff_Wipe4,False,4064,4272,0.951,-208,3299
497,ovl_Shot_Sun,False,1728,1856,0.931,-128,1469
1013,spot00_scene,False,172576,172576,1.0,0,52
1015,spot01_scene,False,115024,115024,1.0,0,36
1017,spot02_scene,False,48256,48256,1.0,0,48
1020,spot03_scene,False,46432,46432,1.0,0,16
1023,spot04_scene,False,70208,70208,1.0,0,156
1027,spot05_scene,False,85344,85344,1.0,0,16
1029,spot06_scene,False,111664,111664,1.0,0,16
1031,spot07_scene,False,38944,38944,1.0,0,24
1034,spot08_scene,False,71328,71328,1.0,0,24
1036,spot09_scene,False,69984,69984,1.0,0,20
1038,spot10_scene,False,66608,66608,1.0,0,120
1049,spot11_scene,False,103648,103648,1.0,0,16
1051,spot12_scene,False,65152,65152,1.0,0,48
1054,spot13_scene,False,24112,24112,1.0,0,8
1057,spot15_scene,False,99584,99584,1.0,0,8
1059,spot16_scene,False,125584,125584,1.0,0,32
1061,spot17_scene,False,65248,65248,1.0,0,32
1064,spot18_scene,False,42064,42064,1.0,0,64
1069,ydan_scene,False,55840,55840,1.0,0,65
1082,ddan_scene,False,86336,86336,1.0,0,71
1100,bdan_scene,False,88032,88032,1.0,0,128
1103,bdan_room_2,False,37440,37440,1.0,0,24
1109,bdan_room_8,False,14400,14400,1.0,0,51
1110,bdan_room_9,False,15408,15408,1.0,0,51
1111,bdan_room_10,False,14368,14368,1.0,0,51
1112,bdan_room_11,False,14832,14832,1.0,0,51
1113,bdan_room_12,False,15584,15584,1.0,0,51
1117,Bmori1_scene,False,90000,90000,1.0,0,92
1141,HIDAN_scene,False,108496,108496,1.0,0,108
1169,MIZUsin_scene,False,89136,89136,1.0,0,92
1193,jyasinzou_scene,False,105248,105248,1.0,0,348
1223,HAKAdan_scene,False,99264,99264,1.0,0,92
1247,HAKAdanCH_scene,False,50576,50576,1.0,0,28
1255,ice_doukutu_scene,False,71360,71360,1.0,0,96
1268,men_scene,False,70848,70848,1.0,0,44
1280,ganontika_scene,False,137168,137168,1.0,0,80
1301,market_day_scene,False,9840,9840,1.0,0,4
1303,market_night_scene,False,9776,9776,1.0,0,4
1311,kenjyanoma_scene,False,14576,14576,1.0,0,16
1313,tokinoma_scene,False,75680,75680,1.0,0,96
1318,link_home_scene,False,7008,7008,1.0,0,12
1320,kokiri_shop_scene,False,2432,2432,1.0,0,4
1322,kokiri_home_scene,False,3264,3264,1.0,0,4
1324,kakusiana_scene,False,55328,55328,1.0,0,56
1339,entra_scene,False,992,992,1.0,0,4
1341,moribossroom_scene,False,6400,6400,1.0,0,8
1344,syatekijyou_scene,False,49856,49856,1.0,0,16
1346,shop1_scene,False,752,752,1.0,0,4
1348,hairal_niwa_scene,False,70544,70544,1.0,0,8
1350,ganon_tou_scene,False,19312,19312,1.0,0,12
1354,market_alley_scene,False,4688,4688,1.0,0,4
1356,spot20_scene,False,73248,73248,1.0,0,48
1358,market_ruins_scene,False,5680,5680,1.0,0,4
1360,entra_n_scene,False,1072,1072,1.0,0,4
1362,enrui_scene,False,992,992,1.0,0,4
1364,market_alley_n_scene,False,4848,4848,1.0,0,4
1366,hiral_demo_scene,False,15696,15696,1.0,0,52
1368,kokiri_home3_scene,False,6048,6048,1.0,0,4
1370,malon_stable_scene,False,1648,1648,1.0,0,4
1372,kakariko_scene,False,3744,3744,1.0,0,4
1374,bdan_boss_scene,False,3648,3648,1.0,0,8
1376,bdan_boss_room_1,False,20672,20672,1.0,0,24
1377,FIRE_bs_scene,False,19456,19456,1.0,0,8
1380,hut_scene,False,1296,1296,1.0,0,4
1382,daiyousei_izumi_scene,False,57344,57344,1.0,0,20
1384,hakaana_scene,False,2704,2704,1.0,0,4
1386,yousei_izumi_tate_scene,False,34832,34832,1.0,0,4
1388,yousei_izumi_yoko_scene,False,52640,52640,1.0,0,16
1390,golon_scene,False,928,928,1.0,0,4
1392,zoora_scene,False,912,912,1.0,0,4
1394,drag_scene,False,1008,1008,1.0,0,4
1396,alley_shop_scene,False,1456,1456,1.0,0,5
1398,night_shop_scene,False,1648,1648,1.0,0,6
1400,impa_scene,False,3344,3344,1.0,0,6
1402,labo_scene,False,3824,3824,1.0,0,6
1404,tent_scene,False,1664,1664,1.0,0,5
1406,nakaniwa_scene,False,14880,14880,1.0,0,16
1408,ddan_boss_scene,False,10336,10336,1.0,0,8
1411,ydan_boss_scene,False,5952,5952,1.0,0,8
1414,HAKAdan_bs_scene,False,10112,10112,1.0,0,8
1417,MIZUsin_bs_scene,False,6752,6752,1.0,0,8
1420,ganon_scene,False,67504,67504,1.0,0,40
1431,ganon_boss_scene,False,31776,31776,1.0,0,4
1433,jyasinboss_scene,False,36080,36080,1.0,0,64
1438,kokiri_home4_scene,False,6832,6832,1.0,0,4
1440,kokiri_home5_scene,False,5136,5136,1.0,0,4
1442,ganon_final_scene,False,74112,74112,1.0,0,4
1444,kakariko3_scene,False,2112,2112,1.0,0,4
1448,hakasitarelay_scene,False,57968,57968,1.0,0,28
1456,shrine_scene,False,5344,5344,1.0,0,4
1458,turibori_scene,False,75488,75488,1.0,0,4
1460,shrine_n_scene,False,5376,5376,1.0,0,4
1462,shrine_r_scene,False,5264,5264,1.0,0,4
1464,hakaana2_scene,False,53392,53392,1.0,0,4
1466,gerudoway_scene,False,55584,55584,1.0,0,24
1473,hairal_niwa_n_scene,False,37104,37104,1.0,0,4
1475,bowling_scene,False,60192,60192,1.0,0,4
1477,hakaana_ouke_scene,False,19168,19168,1.0,0,36
1481,hylia_labo_scene,False,69776,69776,1.0,0,4
1483,souko_scene,False,27664,27664,1.0,0,12
1487,miharigoya_scene,False,50512,50512,1.0,0,8
1489,mahouya_scene,False,43552,43552,1.0,0,4
1491,takaraya_scene,False,29104,29104,1.0,0,28
1499,ganon_sonogo_scene,False,32528,32528,1.0,0,20
1505,ganon_demo_scene,False,36976,36976,1.0,0,8
1509,face_shop_scene,False,880,880,1.0,0,4
1511,kinsuta_scene,False,5648,5648,1.0,0,4
1513,ganontikasonogo_scene,False,19200,19200,1.0,0,8
