Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
428,ovl_En_Tubo_Trap,False,1216,3520,0.345,-2304,1085
429,ovl_En_Vali,False,6704,10240,0.655,-3536,6003
430,ovl_En_Vase,False,1568,240,6.533,1328,204
431,ovl_En_Vb_Ball,False,416,4704,0.088,-4288,362
432,ovl_En_Viewer,False,3856,12864,0.3,-9008,3478
433,ovl_En_Vm,False,400,6544,0.061,-6144,351
434,ovl_En_Wall_Tubo,False,21424,1840,11.643,19584,1674
435,ovl_En_Wallmas,False,6000,6912,0.868,-912,5829
436,ovl_En_Weather_Tag,False,5968,4720,1.264,1248,4624
437,ovl_En_Weiyer,False,2768,6688,0.414,-3920,2484
438,ovl_En_Wf,False,4528,17328,0.261,-12800,4047
439,ovl_En_Wonder_Item,False,1280,4016,0.319,-2736,1152
440,ovl_En_Wonder_Talk,False,1216,3552,0.342,-2336,1093
441,ovl_En_Wonder_Talk2,False,2144,4256,0.504,-2112,1957
442,ovl_En_Wood02,False,1600,4704,0.34,-3104,1436
443,ovl_En_Xc,False,1728,27568,0.063,-25840,1498
444,ovl_En_Yabusame_Mark,False,3360,3072,1.094,288,2836
445,ovl_En_Yukabyun,False,5392,1680,3.21,3712,1535
446,ovl_En_Zf,False,11840,27360,0.433,-15520,10785
447,ovl_En_Zl1,False,2464,15952,0.154,-13488,2266
448,ovl_En_Zl2,False,544,18976,0.029,-18432,480
449,ovl_En_Zl3,False,1504,33792,0.045,-32288,1320
450,ovl_En_Zl4,False,4832,19056,0.254,-14224,4470
451,ovl_En_Zo,False,1696,10144,0.167,-8448,1479
452,ovl_En_fHG,False,1760,11616,0.152,-9856,1626
453,ovl_End_Title,False,2000,17024,0.117,-15024,1803
454,ovl_Fishing,False,1744,83664,0.021,-81920,1548
455,ovl_Item_B_Heart,False,2336,1184,1.973,1152,1074
456,ovl_Item_Etcetera,False,24608,2544,9.673,22064,2301
457,ovl_Item_Inbox,False,17168,336,51.095,16832,302
458,ovl_Item_Ocarina,False,6384,2032,3.142,4352,1839
459,ovl_Item_Shield,False,15536,2736,5.678,12800,2468
460,ovl_Magic_Dark,False,2080,6560,0.317,-4480,1917
461,ovl_Magic_Fire,False,1344,9104,0.148,-7760,1217
462,ovl_Magic_Wind,False,1984,8016,0.248,-6032,1781
463,ovl_Mir_Ray,False,2144,6704,0.32,-4560,1940
464,ovl_Obj_Bean,False,368,10720,0.034,-10352,320
465,ovl_Obj_Blockstop,False,4336,400,10.84,3936,341
466,ovl_Obj_Bombiwa,False,6000,1392,4.31,4608,1248
467,ovl_Obj_Comb,False,5936,2240,2.65,3696,2063
468,ovl_Obj_Dekujr,False,7840,1760,4.455,6080,1562
469,ovl_Obj_Elevator,False,5328,1168,4.562,4160,1086
470,ovl_Obj_Hamishi,False,2048,2256,0.908,-208,1869
471,ovl_Obj_Hana,False,5056,768,6.583,4288,687
472,ovl_Obj_Hsblock,False,2432,1792,1.357,640,1631
473,ovl_Obj_Ice_Poly,False,1264,2624,0.482,-1360,1133
474,ovl_Obj_Kibako,False,3520,3376,1.043,144,3021
475,ovl_Obj_Kibako2,False,5792,1792,3.232,4000,1619
476,ovl_Obj_Lift,False,5488,2768,1.983,2720,2514
477,ovl_Obj_Lightswitch,False,1840,5840,0.315,-4000,1641
478,ovl_Obj_Makekinsuta,False,416,672,0.619,-256,347
479,ovl_Obj_Makeoshihiki,False,1360,1424,0.955,-64,1195
480,ovl_Obj_Mure,False,4304,5280,0.815,-976,3890
481,ovl_Obj_Mure2,False,5216,2704,1.929,2512,2484
482,ovl_Obj_Mure3,False,2096,1968,1.065,128,1749
483,ovl_Obj_Oshihiki,False,1136,7760,0.146,-6624,1003
484,ovl_Obj_Roomtimer,False,1824,576,3.167,1248,513
485,ovl_Obj_Switch,False,4320,8352,0.517,-4032,3899
486,ovl_Obj_Syokudai,False,4064,3296,1.233,768,2957
487,ovl_Obj_Timeblock,False,432,3520,0.123,-3088,373
488,ovl_Obj_Tsubo,False,336,4240,0.079,-3904,282
489,ovl_Obj_Warp2block,False,9648,3248,2.97,6400,2925
490,ovl_Object_Kankyo,False,1216,13776,0.088,-12560,1102
491,ovl_Oceff_Spot,False,336,4208,0.08,-3872,298
492,ovl_Oceff_Storm,False,2896,7344,0.394,-4448,2711
493,ovl_Oceff_Wipe,False,3136,3616,0.867,-480,2905
494,ovl_Oceff_Wipe2,False,2128,6208,0.343,-4080,2011
495,ovl_Oceff_Wipe3,False,18992,6176,3.075,12816,5999
496,ovl_Oceff_Wipe4,False,3520,4272,0.824,-752,3159
497,ovl_Shot_Sun,False,624,1856,0.336,-1232,537
498,gameplay_keep,False,2864,354224,0.008,-351360,2827
499,gameplay_field_keep,False,354224,54064,6.552,300160,51718
500,gameplay_dangeon_keep,False,54064,97008,0.557,-42944,52283
501,gameplay_object_exchange_static,False,97008,16,6063.0,96992,0
502,object_link_boy,False,16,227328,0.0,-227312,16
503,object_link_child,False,227328,184192,1.234,43136,161159
504,object_box,False,184192,24576,7.495,159616,24127
505,object_human,False,24576,78208,0.314,-53632,24135
506,object_okuta,False,78208,15488,5.05,62720,15189
507,object_poh,False,15488,20704,0.748,-5216,13933
508,object_wallmaster,False,20704,41072,0.504,-20368,19706
509,object_dy_obj,False,41072,120112,0.342,-79040,39813
510,object_firefly,False,120112,6336,18.957,113776,6081
511,object_dodongo,False,6336,39232,0.162,-32896,6102
512,object_fire,False,39232,16544,2.371,22688,15678
513,object_niw,False,16544,9536,1.735,7008,8381
514,object_tite,False,9536,14896,0.64,-5360,8972
515,object_reeba,False,14896,7920,1.881,6976,7482
516,object_peehat,False,7920,7312,1.083,608,6796
517,object_kingdodongo,False,7312,199904,0.037,-192592,7016
518,object_horse,False,199904,57104,3.501,142800,55691
519,object_zf,False,57104,91040,0.627,-33936,54348
520,object_goma,False,91040,128512,0.708,-37472,86843
521,object_zl1,False,128512,82880,1.551,45632,78878
522,object_gol,False,82880,16928,4.896,65952,15900
523,object_bubble,False,16928,4288,3.948,12640,4022
524,object_dodojr,False,4288,8432,0.509,-4144,3985
525,object_torch2,False,8432,18288,0.461,-9856,7484
526,object_bl,False,18288,22608,0.809,-4320,15139
527,object_tp,False,22608,7408,3.052,15200,6372
528,object_oA1,False,7408,18192,0.407,-10784,6681
529,object_st,False,18192,23472,0.775,-5280,16812
530,object_bw,False,23472,8800,2.667,14672,7898
531,object_ei,False,8800,13344,0.659,-4544,8345
532,object_horse_normal,False,13344,40896,0.326,-27552,12887
533,object_oB1,False,40896,26288,1.556,14608,25551
534,object_o_anime,False,26288,8528,3.083,17760,7831
535,object_spot04_objects,False,8528,5824,1.464,2704,5644
536,object_ddan_objects,False,5824,34656,0.168,-28832,5708
537,object_hidan_objects,False,34656,97568,0.355,-62912,34026
538,object_horse_ganon,False,97568,49296,1.979,48272,46770
539,object_oA2,False,49296,22224,2.218,27072,20199
540,object_spot00_objects,False,22224,7184,3.094,15040,6614
541,object_mb,False,7184,82336,0.087,-75152,7011
542,object_bombf,False,82336,6656,12.37,75680,6493
543,object_sk2,False,6656,59392,0.112,-52736,6281
544,object_oE1,False,59392,26640,2.229,32752,25013
545,object_oE_anime,False,26640,20576,1.295,6064,19768
546,object_oE2,False,20576,23152,0.889,-2576,19749
547,object_ydan_objects,False,23152,36992,0.626,-13840,22613
548,object_gnd,False,36992,77824,0.475,-40832,35134
549,object_am,False,77824,23376,3.329,54448,22813
550,object_dekubaba,False,23376,14784,1.581,8592,13828
551,object_oA3,False,14784,8496,1.74,6288,7906
552,object_oA4,False,8496,5936,1.431,2560,5036
553,object_oA5,False,5936,5808,1.022,128,4346
554,object_oA6,False,5808,6656,0.873,-848,4396
555,object_oA7,False,6656,5456,1.22,1200,4069
556,object_jj,False,5456,47808,0.114,-42352,4824
557,object_oA8,False,47808,6064,7.884,41744,5341
558,object_oA9,False,6064,1312,4.622,4752,1167
559,object_oB2,False,1312,16608,0.079,-15296,1179
560,object_oB3,False,16608,17552,0.946,-944,13343
561,object_oB4,False,17552,6256,2.806,11296,4913
562,object_horse_zelda,False,6256,29024,0.216,-22768,5922
563,object_opening_demo1,False,29024,20576,1.411,8448,20086
564,object_warp1,False,20576,11440,1.799,9136,11215
565,object_b_heart,False,11440,1600,7.15,9840,1260
566,object_dekunuts,False,1600,13920,0.115,-12320,1352
567,object_oE3,False,13920,28960,0.481,-15040,12588
568,object_oE4,False,28960,20432,1.417,8528,15782
569,object_menkuri_objects,False,20432,35600,0.574,-15168,19323
570,object_oE5,False,35600,21952,1.622,13648,21406
571,object_oE6,False,21952,11856,1.852,10096,11445
572,object_oE7,False,11856,10848,1.093,1008,10096
573,object_oE8,False,10848,13264,0.818,-2416,10126
574,object_oE9,False,13264,12048,1.101,1216,10532
575,object_oE10,False,12048,10704,1.126,1344,9546
576,object_oE11,False,10704,12784,0.837,-2080,9722
577,object_oE12,False,12784,14272,0.896,-1488,11446
578,object_vali,False,14272,18512,0.771,-4240,13876
579,object_oA10,False,18512,11952,1.549,6560,10884
580,object_oA11,False,11952,5568,2.147,6384,4198
581,object_mizu_objects,False,5568,45856,0.121,-40288,4878
582,object_fhg,False,45856,74208,0.618,-28352,43108
583,object_ossan,False,74208,39760,1.866,34448,35470
584,object_mori_hineri1,False,39760,21744,1.829,18016,17654
585,object_Bb,False,21744,6720,3.236,15024,5878
586,object_toki_objects,False,6720,33872,0.198,-27152,6312
587,object_yukabyun,False,33872,5360,6.319,28512,5094
588,object_zl2,False,5360,68992,0.078,-63632,5328
589,object_mjin,False,68992,4752,14.519,64240,4545
590,object_mjin_flash,False,4752,4096,1.16,656,3957
591,object_mjin_dark,False,4096,4096,1.0,0,2923
592,object_mjin_flame,False,4096,4096,1.0,0,2971
593,object_mjin_ice,False,4096,4096,1.0,0,2947
594,object_mjin_soul,False,4096,4096,1.0,0,2954
595,object_mjin_wind,False,4096,4096,1.0,0,2933
596,object_mjin_oka,False,4096,7008,0.584,-2912,4041
597,object_haka_objects,False,7008,120496,0.058,-113488,6762
598,object_spot06_objects,False,120496,11680,10.316,108816,10826
599,object_ice_objects,False,11680,36176,0.323,-24496,10943
600,object_relay_objects,False,36176,13872,2.608,22304,12818
601,object_mori_hineri1a,False,13872,13504,1.027,368,12231
602,object_mori_hineri2,False,13504,17408,0.776,-3904,10076
603,object_mori_hineri2a,False,17408,24752,0.703,-7344,12709
604,object_mori_objects,False,24752,35344,0.7,-10592,20214
605,object_mori_tex,False,35344,40448,0.874,-5104,34488
606,object_spot08_obj,False,40448,22016,1.837,18432,21924
607,object_warp2,False,22016,16,1376.0,22000,16
608,object_hata,False,16,12256,0.001,-12240,3
609,object_bird,False,12256,8608,1.424,3648,8422
610,object_wood02,False,8608,34768,0.248,-26160,8217
611,object_lightbox,False,34768,8000,4.346,26768,7395
612,object_pu_box,False,8000,5632,1.42,2368,4759
613,object_trap,False,5632,9184,0.613,-3552,5458
614,object_vase,False,9184,5520,1.664,3664,5477
615,object_im,False,5520,74288,0.074,-68768,5446
616,object_ta,False,74288,58352,1.273,15936,51565
617,object_tk,False,58352,48720,1.198,9632,46191
618,object_xc,False,48720,114944,0.424,-66224,46744
619,object_vm,False,114944,16240,7.078,98704,15729
620,object_bv,False,16240,127408,0.127,-111168,15068
621,object_hakach_objects,False,127408,27376,4.654,100032,25749
622,object_efc_crystal_light,False,27376,2720,10.065,24656,2542
623,object_efc_fire_ball,False,2720,3328,0.817,-608,2696
624,object_efc_flash,False,3328,16,208.0,3312,7
625,object_efc_lgt_shower,False,16,4816,0.003,-4800,0
626,object_efc_star_field,False,4816,6096,0.79,-1280,4478
627,object_god_lgt,False,6096,17232,0.354,-11136,5728
628,object_light_ring,False,17232,4736,3.639,12496,4031
629,object_triforce_spot,False,4736,10512,0.451,-5776,4518
630,object_medal,False,10512,20800,0.505,-10288,9914
631,object_bdan_objects,False,20800,52496,0.396,-31696,19822
632,object_sd,False,52496,50912,1.031,1584,49066
633,object_rd,False,50912,61424,0.829,-10512,47304
634,object_po_sisters,False,61424,58304,1.054,3120,56214
635,object_heavy_object,False,58304,6880,8.474,51424,6591
636,object_gndd,False,6880,72192,0.095,-65312,6766
637,object_fd,False,72192,71280,1.013,912,66479
638,object_du,False,71280,73776,0.966,-2496,66502
639,object_fw,False,73776,32224,2.289,41552,31533
640,object_horse_link_child,False,32224,35616,0.905,-3392,30110
641,object_spot02_objects,False,35616,91680,0.388,-56064,32393
642,object_haka,False,91680,5216,17.577,86464,5208
643,object_ru1,False,5216,80512,0.065,-75296,5194
644,object_syokudai,False,80512,15504,5.193,65008,15304
645,object_fd2,False,15504,72336,0.214,-56832,14694
646,object_dh,False,72336,37056,1.952,35280,35672
647,object_rl,False,37056,31568,1.174,5488,30600
648,object_efc_tw,False,31568,4848,6.512,26720,4797
649,object_demo_tre_lgt,False,4848,16,303.0,4832,1
650,object_gi_key,False,16,2592,0.006,-2576,11
651,object_mir_ray,False,2592,7424,0.349,-4832,2269
652,object_brob,False,7424,6816,1.089,608,6431
653,object_gi_jewel,False,6816,13952,0.489,-7136,6080
654,object_spot09_obj,False,13952,100496,0.139,-86544,11509
655,object_spot18_obj,False,100496,51728,1.943,48768,49534
656,object_bdoor,False,51728,30144,1.716,21584,29482
657,object_spot17_obj,False,30144,6192,4.868,23952,5760
658,object_shop_dungen,False,6192,14880,0.416,-8688,5915
659,object_nb,False,14880,98784,0.151,-83904,14647
660,object_mo,False,98784,36976,2.672,61808,35975
661,object_sb,False,36976,11424,3.237,25552,10334
662,object_gi_melody,False,11424,3360,3.4,8064,2644
663,object_gi_heart,False,3360,496,6.774,2864,366
664,object_gi_compass,False,496,3344,0.148,-2848,410
665,object_gi_bosskey,False,3344,4112,0.813,-768,2449
666,object_gi_medal,False,4112,21360,0.193,-17248,2843
667,object_gi_nuts,False,21360,4544,4.701,16816,3648
668,object_sa,False,4544,86576,0.052,-82032,4454
669,object_gi_hearts,False,86576,6064,14.277,80512,5881
670,object_gi_arrowcase,False,6064,3248,1.867,2816,2352
671,object_gi_bombpouch,False,3248,3680,0.883,-432,2367
672,object_in,False,3680,101456,0.036,-97776,3537
673,object_tr,False,101456,77360,1.311,24096,71548
674,object_spot16_obj,False,77360,5376,14.39,71984,5280
675,object_oE1s,False,5376,25952,0.207,-20576,5230
676,object_oE4s,False,25952,19968,1.3,5984,18229
677,object_os_anime,False,19968,42560,0.469,-22592,18776
678,object_gi_bottle,False,42560,2288,18.601,40272,2052
679,object_gi_stick,False,2288,1728,1.324,560,1285
680,object_gi_map,False,1728,4448,0.388,-2720,1315
681,object_oF1d_map,False,4448,66976,0.066,-62528,4359
682,object_ru2,False,66976,63696,1.051,3280,59675
683,object_gi_shield_1,False,63696,3408,18.69,60288,3256
684,object_dekujr,False,3408,13584,0.251,-10176,3221
685,object_gi_magicpot,False,13584,4560,2.979,9024,4209
686,object_gi_bomb_1,False,4560,3248,1.404,1312,2496
687,object_oF1s,False,3248,34976,0.093,-31728,3204
688,object_ma2,False,34976,40688,0.86,-5712,31319
689,object_gi_purse,False,40688,7024,5.793,33664,6981
690,object_hni,False,7024,44912,0.156,-37888,6436
691,object_tw,False,44912,241584,0.186,-196672,43667
692,object_rr,False,241584,3584,67.406,238000,3428
693,object_bxa,False,3584,11248,0.319,-7664,2843
694,object_anubice,False,11248,14752,0.762,-3504,10259
695,object_gi_gerudo,False,14752,4928,2.994,9824,4644
696,object_gi_arrow,False,4928,6928,0.711,-2000,4119
697,object_gi_bomb_2,False,6928,1696,4.085,5232,1356
698,object_gi_egg,False,1696,4896,0.346,-3200,1278
699,object_gi_scale,False,4896,3568,1.372,1328,2697
700,object_gi_shield_2,False,3568,4208,0.848,-640,2627
701,object_gi_hookshot,False,4208,5472,0.769,-1264,3206
702,object_gi_ocarina,False,5472,2992,1.829,2480,2259
703,object_gi_milk,False,2992,5232,0.572,-2240,2603
704,object_ma1,False,5232,36224,0.144,-30992,5022
705,object_ganon,False,36224,70912,0.511,-34688,32943
706,object_sst,False,70912,109488,0.648,-38576,62391
707,object_ny,False,109488,8560,12.791,100928,7739
708,object_fr,False,8560,46256,0.185,-37696,8120
709,object_gi_pachinko,False,46256,3168,14.601,43088,3099
710,object_gi_boomerang,False,3168,3488,0.908,-320,2351
711,object_gi_bow,False,3488,3376,1.033,112,2404
712,object_gi_glasses,False,3376,4480,0.754,-1104,2551
713,object_gi_liquid,False,4480,6352,0.705,-1872,3530
714,object_ani,False,6352,30464,0.209,-24112,6193
715,object_demo_6k,False,30464,15264,1.996,15200,14854
716,object_gi_shield_3,False,15264,4800,3.18,10464,3808
717,object_gi_letter,False,4800,3584,1.339,1216,2713
718,object_spot15_obj,False,3584,7424,0.483,-3840,2793
719,object_jya_obj,False,7424,115008,0.065,-107584,6517
720,object_gi_clothes,False,115008,6240,18.431,108768,5727
721,object_gi_bean,False,6240,2240,2.786,4000,2192
722,object_gi_fish,False,2240,2384,0.94,-144,1657
723,object_gi_saw,False,2384,2944,0.81,-560,1790
724,object_gi_hammer,False,2944,3264,0.902,-320,2183
725,object_gi_grass,False,3264,3088,1.057,176,2241
726,object_gi_longsword,False,3088,2240,1.379,848,1704
727,object_spot01_objects,False,2240,9360,0.239,-7120,1821
728,object_md,False,9360,41296,0.227,-31936,9216
729,object_km1,False,41296,22976,1.797,18320,20097
730,object_kw1,False,22976,26848,0.856,-3872,19329
731,object_zo,False,26848,49216,0.546,-22368,25713
732,object_kz,False,49216,34528,1.425,14688,32795
733,object_umajump,False,34528,5232,6.599,29296,5190
734,object_masterkokiri,False,5232,1216,4.303,4016,1214
735,object_masterkokirihead,False,1216,11424,0.106,-10208,1205
736,object_mastergolon,False,11424,272,42.0,11152,270
737,object_masterzoora,False,272,1952,0.139,-1680,270
738,object_aob,False,1952,22192,0.088,-20240,1920
739,object_ik,False,22192,132560,0.167,-110368,21683
740,object_ahg,False,132560,22960,5.774,109600,22384
741,object_cne,False,22960,10704,2.145,12256,9318
742,object_gi_niwatori,False,10704,6640,1.612,4064,5592
743,object_skj,False,6640,36400,0.182,-29760,6225
744,object_gi_bottle_letter,False,36400,3200,11.375,33200,3085
745,object_bji,False,3200,16784,0.191,-13584,3136
746,object_bba,False,16784,17040,0.985,-256,14584
747,object_gi_ocarina_0,False,17040,3088,5.518,13952,2961
748,object_ds,False,3088,18304,0.169,-15216,2641
749,object_ane,False,18304,28592,0.64,-10288,17622
750,object_boj,False,28592,23744,1.204,4848,21744
751,object_spot03_object,False,23744,5728,4.145,18016,5412
752,object_spot07_object,False,5728,27952,0.205,-22224,5392
753,object_fz,False,27952,13520,2.067,14432,12150
754,object_bob,False,13520,20256,0.667,-6736,13180
755,object_ge1,False,20256,42160,0.48,-21904,18439
756,object_yabusame_point,False,42160,3664,11.507,38496,3490
757,object_gi_boots_2,False,3664,7104,0.516,-3440,3076
758,object_gi_seed,False,7104,2752,2.581,4352,2119
759,object_gnd_magic,False,2752,4736,0.581,-1984,2645
760,object_d_elevator,False,4736,5008,0.946,-272,4674
761,object_d_hsblock,False,5008,5984,0.837,-976,4765
762,object_d_lift,False,5984,6144,0.974,-160,5681
763,object_mamenoki,False,6144,9952,0.617,-3808,5857
764,object_goroiwa,False,9952,6304,1.579,3648,5954
765,object_toryo,False,6304,29024,0.217,-22720,6166
766,object_daiku,False,29024,34928,0.831,-5904,24536
767,object_nwc,False,34928,3488,10.014,31440,3367
768,object_blkobj,False,3488,80016,0.044,-76528,3204
769,object_gm,False,80016,720,111.133,79296,685
770,object_ms,False,720,15824,0.046,-15104,716
771,object_hs,False,15824,25200,0.628,-9376,13650
772,object_ingate,False,25200,4592,5.488,20608,4531
773,object_lightswitch,False,4592,9248,0.497,-4656,4582
774,object_kusa,False,9248,896,10.321,8352,700
775,object_tsubo,False,896,6640,0.135,-5744,893
776,object_gi_gloves,False,6640,6496,1.022,144,6115
777,object_gi_coin,False,6496,2128,3.053,4368,1738
778,object_kanban,False,2128,6064,0.351,-3936,1554
779,object_gjyo_objects,False,6064,5616,1.08,448,4945
780,object_owl,False,5616,65728,0.085,-60112,5572
781,object_mk,False,65728,24064,2.731,41664,21296
782,object_fu,False,24064,27808,0.865,-3744,19987
783,object_gi_ki_tan_mask,False,27808,3568,7.794,24240,3451
784,object_gi_redead_mask,False,3568,2704,1.32,864,2029
785,object_gi_skj_mask,False,2704,3296,0.82,-592,2019
786,object_gi_rabit_mask,False,3296,3840,0.858,-544,2456
787,object_gi_truth_mask,False,3840,6240,0.615,-2400,3087
788,object_ganon_objects,False,6240,4464,1.398,1776,4367
789,object_siofuki,False,4464,3504,1.274,960,3490
790,object_stream,False,3504,2688,1.304,816,517
791,object_mm,False,2688,32880,0.082,-30192,2671
792,object_fa,False,32880,15248,2.156,17632,13440
793,object_os,False,15248,18032,0.846,-2784,13765
794,object_gi_eye_lotion,False,18032,2416,7.464,15616,2140
795,object_gi_powder,False,2416,2944,0.821,-528,1846
796,object_gi_mushroom,False,2944,3280,0.898,-336,2151
797,object_gi_ticketstone,False,3280,4768,0.688,-1488,2682
798,object_gi_brokensword,False,4768,2448,1.948,2320,1987
799,object_js,False,2448,24368,0.1,-21920,2210
800,object_cs,False,24368,34128,0.714,-9760,23525
801,object_gi_prescription,False,34128,3104,10.995,31024,2932
802,object_gi_bracelet,False,3104,3056,1.016,48,2348
803,object_gi_soldout,False,3056,1232,2.481,1824,1054
804,object_gi_frog,False,1232,4368,0.282,-3136,1178
805,object_mag,False,4368,153920,0.028,-149552,3579
806,object_door_gerudo,False,128064,2464,51.974,125600,2384
807,object_gt,False,2464,79344,0.031,-76880,2366
808,object_efc_erupc,False,79344,10480,7.571,68864,8891
809,object_zl2_anime1,False,10480,46608,0.225,-36128,9720
810,object_zl2_anime2,False,46608,43744,1.065,2864,42413
811,object_gi_golonmask,False,43744,6064,7.214,37680,5888
812,object_gi_zoramask,False,6064,5680,1.068,384,4905
813,object_gi_gerudomask,False,5680,5120,1.109,560,4364
814,object_ganon2,False,5120,220144,0.023,-215024,5005
815,object_ka,False,220144,26560,8.289,193584,25846
816,object_ts,False,26560,20464,1.298,6096,19911
817,object_zg,False,20464,4608,4.441,15856,4575
818,object_gi_hoverboots,False,4608,7792,0.591,-3184,4507
819,object_gi_m_arrow,False,7792,3712,2.099,4080,2972
820,object_ds2,False,3712,17008,0.218,-13296,3126
821,object_ec,False,17008,51504,0.33,-34496,16460
822,object_fish,False,51504,87536,0.588,-36032,50198
823,object_gi_sutaru,False,87536,1616,54.168,85920,1309
824,object_gi_goddess,False,1616,3152,0.513,-1536,1246
825,object_ssh,False,3152,23552,0.134,-20400,2956
826,object_bigokuta,False,23552,27600,0.853,-4048,19849
827,object_bg,False,27600,29376,0.94,-1776,25893
828,object_spot05_objects,False,29376,4848,6.059,24528,4749
829,object_spot12_obj,False,4848,9152,0.53,-4304,4766
830,object_bombiwa,False,9152,2816,3.25,6336,2808
831,object_hintnuts,False,2816,12608,0.223,-9792,2650
832,object_rs,False,12608,18560,0.679,-5952,11496
833,object_spot00_break,False,18560,7712,2.407,10848,7360
834,object_gla,False,7712,40688,0.19,-32976,7466
835,object_shopnuts,False,40688,17808,2.285,22880,16271
836,object_geldb,False,17808,46832,0.38,-29024,16668
837,object_gr,False,46832,40080,1.168,6752,38602
838,object_dog,False,40080,29344,1.366,10736,28877
839,object_jya_iron,False,29344,9824,2.987,19520,9540
840,object_jya_door,False,9824,8832,1.112,992,8488
841,object_spot01_objects2,False,8832,16,552.0,8816,9
842,object_spot11_obj,False,16,6800,0.002,-6784,16
843,object_kibako2,False,6800,4288,1.586,2512,4188
844,object_dns,False,4288,14288,0.3,-10000,4020
845,object_dnk,False,14288,11824,1.208,2464,10731
846,object_gi_fire,False,11824,4064,2.909,7760,3660
847,object_gi_insect,False,4064,3056,1.33,1008,2500
848,object_gi_butterfly,False,3056,3024,1.011,32,1907
849,object_gi_ghost,False,3024,3504,0.863,-480,2437
850,object_gi_soul,False,3504,4016,0.873,-512,2730
851,object_bowl,False,4016,13552,0.296,-9536,3289
852,object_po_field,False,13552,27200,0.498,-13648,12826
853,object_demo_kekkai,False,27200,60688,0.448,-33488,25765
854,object_efc_doughnut,False,60688,4176,14.533,56512,3882
855,object_gi_dekupouch,False,4176,4176,1.0,0,3543
856,object_ganon_anime1,False,4176,48192,0.087,-44016,4021
857,object_ganon_anime2,False,48192,66864,0.721,-18672,47739
858,object_ganon_anime3,False,66864,83952,0.796,-17088,66136
859,object_gi_rupy,False,83952,2048,40.992,81904,1989
860,object_spot01_matoya,False,2048,15504,0.132,-13456,1976
861,object_spot01_matoyab,False,15504,8672,1.788,6832,7983
862,object_po_composer,False,8672,28576,0.303,-19904,8201
863,object_mu,False,28576,44624,0.64,-16048,26000
864,object_wf,False,44624,42240,1.056,2384,37447
865,object_skb,False,42240,18448,2.29,23792,17234
866,object_gj,False,18448,42784,0.431,-24336,17023
867,object_geff,False,42784,4016,10.653,38768,3822
868,object_haka_door,False,4016,14704,0.273,-10688,3969
869,object_gs,False,14704,2688,5.47,12016,2681
870,object_ps,False,2688,51456,0.052,-48768,2594
871,object_bwall,False,51456,4432,11.61,47024,4321
872,object_crow,False,4432,4304,1.03,128,4145
873,object_cow,False,4304,20144,0.214,-15840,3977
874,object_cob,False,20144,8720,2.31,11424,7247
875,object_gi_sword_1,False,8720,3360,2.595,5360,2903
876,object_door_killer,False,3360,7136,0.471,-3776,2494
877,object_ouke_haka,False,7136,2416,2.954,4720,2280
878,object_timeblock,False,2416,2912,0.83,-496,2393
879,object_zl4,False,2912,118304,0.025,-115392,2894
880,g_pn_01,False,118304,10368,11.41,107936,10066
881,g_pn_02,False,10368,10368,1.0,0,6004
882,g_pn_03,False,10368,10368,1.0,0,6380
883,g_pn_04,False,10368,10368,1.0,0,5553
884,g_pn_05,False,10368,10368,1.0,0,5628
885,g_pn_06,False,10368,10368,1.0,0,6336
886,g_pn_07,False,10368,10368,1.0,0,6443
887,g_pn_08,False,10368,10368,1.0,0,6671
888,g_pn_09,False,10368,10368,1.0,0,6402
889,g_pn_10,False,10368,10368,1.0,0,5714
890,g_pn_11,False,10368,10368,1.0,0,6206
891,g_pn_12,False,10368,10368,1.0,0,6110
892,g_pn_13,False,10368,10368,1.0,0,5937
893,g_pn_14,False,10368,10368,1.0,0,6530
894,g_pn_15,False,10368,10368,1.0,0,6595
895,g_pn_16,False,10368,10368,1.0,0,6649
896,g_pn_17,False,10368,10368,1.0,0,6545
897,g_pn_18,False,10368,10368,1.0,0,5484
898,g_pn_19,False,10368,10368,1.0,0,5235
899,g_pn_20,False,10368,10368,1.0,0,5569
900,g_pn_21,False,10368,10368,1.0,0,5792
901,g_pn_22,False,10368,10368,1.0,0,6402
902,g_pn_23,False,10368,10368,1.0,0,6489
903,g_pn_24,False,10368,10368,1.0,0,4859
904,g_pn_25,False,10368,10368,1.0,0,6697
905,g_pn_26,False,10368,10368,1.0,0,6432
906,g_pn_27,False,10368,10368,1.0,0,6734
907,g_pn_28,False,10368,10368,1.0,0,6585
908,g_pn_29,False,10368,10368,1.0,0,5690
909,g_pn_30,False,10368,10368,1.0,0,4345
910,g_pn_31,False,10368,10368,1.0,0,4764
911,g_pn_32,False,10368,10368,1.0,0,5062
912,g_pn_33,False,10368,10368,1.0,0,5558
913,g_pn_34,False,10368,10368,1.0,0,5093
914,g_pn_35,False,10368,10368,1.0,0,5626
915,g_pn_36,False,10368,10368,1.0,0,5778
916,g_pn_37,False,10368,10368,1.0,0,6090
917,g_pn_38,False,10368,10368,1.0,0,6726
918,g_pn_39,False,10368,10368,1.0,0,6451
919,g_pn_40,False,10368,10368,1.0,0,5670
920,g_pn_41,False,10368,10368,1.0,0,5786
921,g_pn_42,False,10368,10368,1.0,0,5727
922,g_pn_43,False,10368,10368,1.0,0,5963
